1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		3500.00 solid
.		4000.00 liquid

.	Recheck the liquid Temperature 
.		 4500.00 liquid
.		 4000.00 liquid
.		 3500.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:3500.00K to 4000.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		376	3151.154698	-1673.759948	11253.225745
TP_1_0		377	3141.807353	-1791.971477	11254.292553
TP_1_0		378	3132.535777	-1839.020513	11255.348947
TP_1_0		379	3124.487873	-1843.989524	11256.394999
TP_1_0		380	3118.991236	-1848.176034	11257.430811
TP_1_0		381	3117.378339	-1896.804873	11258.456484
TP_1_0		382	3120.788083	-2036.326205	11259.472084
TP_1_0		383	3129.982780	-2298.311763	11260.477606
TP_1_0		384	3145.208908	-2698.042145	11261.472946
TP_1_0		385	3166.113107	-3231.223650	11262.457894
TP_1_0		386	3191.732968	-3868.976222	11263.432136
TP_1_0		387	3220.596207	-4566.437691	11264.395279
TP_1_0		388	3250.936266	-5266.705122	11265.346885
TP_1_0		389	3280.965749	-5910.657275	11266.286518
TP_1_0		390	3309.109922	-6445.783221	11267.213787
TP_1_0		391	3334.140250	-6835.598579	11268.128391
TP_1_0		392	3355.224070	-7057.526007	11269.030142
TP_1_0		393	3371.950678	-7105.111095	11269.918989
TP_1_0		394	3384.387755	-6996.669218	11270.795012
TP_1_0		395	3393.162368	-6765.690084	11271.658418
TP_1_0		396	3399.437977	-6466.494319	11272.509503
TP_1_0		397	3404.612391	-6155.626562	11273.348617
TP_1_0		398	3409.784898	-5882.765521	11274.176114
TP_1_0		399	3415.360601	-5670.963639	11274.992316
TP_1_0		400	3421.094799	-5525.471321	11275.797494
TP_1_0		401	3426.449043	-5436.201371	11276.591865
TP_1_0		402	3430.911441	-5384.101754	11277.375598
TP_1_0		403	3434.113159	-5353.983608	11278.148831
TP_1_0		404	3435.809264	-5332.727461	11278.911686
TP_1_0		405	3435.859643	-5308.477258	11279.664275
TP_1_0		406	3434.271701	-5273.265799	11280.406709
TP_1_0		407	3431.245178	-5228.415711	11281.139109
TP_1_0		408	3427.131965	-5175.609835	11281.861603
TP_1_0		409	3422.327412	-5122.499045	11282.574320
